name,parent,value
FKU,origin,0.378482229
FKWL,origin,0.493506494
FL,origin,0.463148168
FLAC,origin,0.000657134
FLACU,origin,0.854014599
FLAU,origin,0.961428571
FLBL,origin,0.026795557
FLBR,origin,0.767673368
FLC,origin,0.889138318
FLCA,origin,0.604643449
FLCB,origin,0.274832541
FLCH,origin,0.642507781
FLCO,origin,0.518172157
FLDR,origin,0.375391577
FLEE,origin,0.0671406
FLEH,origin,0.266960967
FLEX,origin,0.242441659
FLGB,origin,0.061995307
FLGC,origin,0.556716615
FLGR,origin,0.02173913
FLGT,origin,0.582059123
FLGV,origin,0.093558282
FLHK,origin,0.686520376
FLHY,origin,0.000238152
FLIA,origin,0.835058382
FLIC,origin,0.419369369
FLIN,origin,0.762934089
FLJ,origin,0.736797092
FLJH,origin,0.001010101
FLJP,origin,0.511816959
FLKR,origin,0.178213857
FLL,origin,0.254621138
FLLA,origin,0.262081784
FLLV,origin,0.943732591
FLMB,origin,0.331908071
FLME,origin,0.498153838
FLME/U,origin,0.2
FLME/WS,origin,0.045685354
FLMI,origin,0.545897436
FLMX,origin,0.156305506
FLN,origin,0.190543735
FLNC,origin,0.415543911
FLNG,origin,0.731981328
FLNT,origin,0.523086597
FLO,origin,0.688383862
FLOT,origin,0.295704204
FLQL,origin,0.354756309
FLQM,origin,0.321566731
FLR,origin,0.670057924
FLRG,origin,0.018644569
FLRN,origin,0.180888013
FLRT,origin,0.728731023
FLS,origin,0.756627785
FLSP,origin,0.777183601
FLSW,origin,0.578999669
FLT,origin,0.558775251
FLTB,origin,0.668982462
FLTN,origin,0.973190682
FLTR,origin,0.235644796
FLTW,origin,0.082320659
FLUX,origin,0.142236876
FLV,origin,0.114757615
FLWS,origin,0.499780975
FLXS,origin,0.149082569
FLYD,origin,0.21539548
FLYU,origin,0.191027496
FLYW,origin,0.261332605
FLZA,origin,0.045454545
FM,origin,0.297132928
FMAG,origin,0.027974131
FMAO,origin,0.727813358
FMAR,origin,0.044087755
FMAT,origin,0.120089987
FMAY,origin,0.518767595
FMB,origin,0.317547018
FMBH,origin,0.636537237
FMC,origin,0.588967341
FMET,origin,0.555059524
FMF,origin,0.412552145
FMHI,origin,0.118503825
FMIL,origin,0.575235532
FMIVU,origin,1
FMN,origin,0.397752026
FMNB,origin,0.531773139
FMNY,origin,1
FMQQ,origin,0.789784879
FMS,origin,0.91246461
FMX,origin,0.387091057
FMY,origin,0.66980198
FN,origin,0.913840744
FNA,origin,0.801277164
FNB,origin,0.70485268
FNBpE,origin,0.35725429
FNCB,origin,0.349873359
FNCH,origin,0.310339734
FNCL,origin,0.389296393
FND,origin,0.75383761
FNDA,origin,0.321492157
FNDB,origin,0.412312147
FNDC,origin,0.099110192
FNDE,origin,0.242344897
FNDF,origin,0.685664995
FNDX,origin,0.412481715
FNF,origin,0.494832397
FNGD,origin,0.455909718
FNGG,origin,0.246812816
FNGO,origin,0.576547231
FNGR,origin,0.398561753
FNGS,origin,0.857611134
FNGU,origin,0.545179517
FNHC,origin,0.419954783
FNI,origin,0.06558664
FNK,origin,0.330377845
FNKO,origin,0.381745789
FNLC,origin,0.700699301
FNOV,origin,0.016386083
FNTC,origin,0.436156764
FNV,origin,0.519701246
FNVTW,origin,1
FNWB,origin,0.063490292
FNWD,origin,0.201002506
FNX,origin,0.498441004
FNY,origin,0.447669413
FOA,origin,0.404794093
FOCS,origin,0.524044723
FOCT,origin,0.696923185
FOF,origin,0.473991045
FOLD,origin,0.540857938
FONR,origin,0.387851696
FOR,origin,0.16115454
FORA,origin,0.156961515
FORD,origin,0.563375796
FORG,origin,0.744783103
FORH,origin,1
FORM,origin,0.226905444
FORR,origin,0.425530981
FORTY,origin,0.068522484
FOSL,origin,0.326362622
FOSLL,origin,0.370195151
FOUR,origin,0.544766867
FOX,origin,0.303102961
FOXA,origin,0.331881703
FOXF,origin,0.304500524
FOXO,origin,0.419570328
FOXW,origin,0.272727273
FPAC,origin,0.879756977
FPAC/WS,origin,0.871794872
FPAG,origin,0.592760181
FPAY,origin,0.360356413
FpB,origin,0.775363967
FpC,origin,0.553691503
FpD,origin,0.355838887
FPE,origin,0.295694
FPEI,origin,0.877438759
FPF,origin,0.332106235
FPFD,origin,0.007042254
FPH,origin,0.354840979
FPI,origin,0.614042244
FPL,origin,0.256482058
FPRO,origin,0.218045113
FPX,origin,0.262094661
FPXI,origin,0.107597974
FQAL,origin,0.485556554
FR,origin,0.363910827
FRA,origin,0.47391176
FRAF,origin,0.340909091
FRBA,origin,0.751079914
FRBK,origin,0.542935117
FRC,origin,0.508389457
FRCpH,origin,0.407015798
FRCpI,origin,0.372543593
FRCpJ,origin,0.250774377
FRCpK,origin,0.595890411
FRCpL,origin,0.709911045
FRCpM,origin,0.465325398
FRCpN,origin,0.520087755
FRD,origin,0.412463165
FRDM,origin,0.033079726
FREE,origin,0.175271075
FREEW,origin,0.306451613
FREL,origin,0.22173532
FREQ,origin,0.315032674
FREY,origin,0.510115722
FREY/WS,origin,0.052536232
FRG,origin,0.441364474
FRGAP,origin,0.590909091
FRGE,origin,0.815143491
FRGI,origin,0.409325589
FRGT,origin,0.442878819
FRHC,origin,0.600089166
FRI,origin,0.079728916
FRLN,origin,0.504752376
FRME,origin,0.642030848
FRNW,origin,0.837301587
FRO,origin,0.650024034
FROG,origin,0.433470768
FRON,origin,1
FRPH,origin,0.314911863
FRPT,origin,0.274915549
FRSH,origin,0.86402683
FRST,origin,0.543551654
FRSX,origin,0.417320029
FRT,origin,0.744255291
FRTpC,origin,0.229311434
FRTX,origin,0.55432107
FRTY,origin,0.54326832
FRXB,origin,0.101686298
FRZA,origin,0.559120933
FSBC,origin,0.320138234
FSBW,origin,0.160272418
FSD,origin,0.388400396
FSEA,origin,0.762055336
FSEP,origin,0.881449602
FSFG,origin,0.721621622
FSI,origin,0.495175168
FSIG,origin,0.757961783
FSK,origin,0.571813763
FSLR,origin,0.609488877
FSLY,origin,0.412628226
FSM,origin,0.295905271
FSMB,origin,0.445751852
FSMD,origin,0.983772198
FSMO,origin,0.115942029
FSNB,origin,0.944444444
FSNB/U,origin,0.473684211
FSP,origin,0.765160108
FSR,origin,0.57825459
FSRD,origin,0.580766691
FSRX,origin,0.193423598
FSS,origin,0.349554819
FSSI,origin,0.758318593
FSSIW,origin,0.183631097
FSST,origin,0.017825312
FSTA,origin,0.765955851
FSTR,origin,0.612266667
FSTX,origin,0.424833105
FSV,origin,0.70398704
FSYD,origin,1
FSZ,origin,0.536213321
FT,origin,0.595186306
FTA,origin,0.809907834
FTAA,origin,0.641698598
FTAG,origin,0.033950617
FTAI,origin,0.381126957
FTAIN,origin,0.424507659
FTAIO,origin,0.705469436
FTAIP,origin,0.428050052
FTC,origin,0.188848131
FTCH,origin,0.409687174
FTCI,origin,0.694207213
FTCS,origin,0.562678943
FTCV,origin,0.577574967
FTCVW,origin,0.002117692
FTDR,origin,0.656893082
FTDS,origin,0.881951843
FTEC,origin,0.322102195
FTEK,origin,0.259222333
FTEV,origin,0.979819749
FTEV/U,origin,0.884955752
FTF,origin,0.264582773
FTFT,origin,0.207616708
FTGC,origin,0.593650194
FTHI,origin,0.569814313
FTHM,origin,0.218716842
FTHY,origin,0.292249238
FTI,origin,0.387431018
FTK,origin,0.575580137
FTLS,origin,0.501065465
FTNT,origin,0.49070995
FTQI,origin,0.992396434
FTRI,origin,0.239160528
FTS,origin,0.649838045
FTSD,origin,0.013370866
FTSL,origin,0.554923915
FTSM,origin,0.374864831
FTV,origin,0.106406396
FTXG,origin,0.62973264
FTXH,origin,0.272340426
FTXL,origin,0.512453008
FTXN,origin,0.780957219
FTXO,origin,0.434461095
FTXR,origin,0.481623277
FUBO,origin,0.635574916
FUL,origin,0.742521433
FULC,origin,0.397736761
FULT,origin,0.753953108
FULTP,origin,0.80087146
FUMB,origin,0.611667055
FUN,origin,0.514576795
FUNC,origin,0.709864603
FUND,origin,0.799730947
FUNL,origin,0.03058104
FURY,origin,0.71996899
FUSB,origin,0.85604177
FUSN,origin,0.769202566
FUTU,origin,0.528113201
FUTY,origin,0.41522047
FUV,origin,0.655033214
FV,origin,0.885970032
FVAL,origin,0.166076294
FVC,origin,0.806621087
FVCB,origin,0.119565217
FVD,origin,0.315722651
FVIV,origin,0.001342199
FVRR,origin,0.484472786
FVT,origin,0.140689743
FWBI,origin,0.414343006
FWONA,origin,0.518304403
FWONK,origin,0.461707734
FWP,origin,0.491803279
FWRD,origin,0.542509135
FWRG,origin,0.64073982
FXA,origin,0.642509465
FXB,origin,0.709355232
FXC,origin,0.839456655
FXD,origin,0.171418484
FXE,origin,0.739329636
FXF,origin,0.236813387
FXG,origin,0.810801593
FXH,origin,0.211152125
FXI,origin,0.598122854
FXL,origin,0.101534733
FXLV,origin,0.790626838
FXN,origin,0.841458067
FXNC,origin,0.363416988
FXO,origin,0.333114494
FXP,origin,0.518023256
FXR,origin,0.406800658
FXU,origin,0.011445393
FXY,origin,0.068322919
FXZ,origin,0.132518022
FYBR,origin,0.751562692
FYC,origin,0.655196466
FYLD,origin,0.431589384
FYT,origin,0.163196187
FYX,origin,0.448125111
FZT,origin,0.736911862
G,origin,0.148367088
GAA,origin,0.82300885
GAB,origin,0.328412861
GABC,origin,0.574749076
GABpG,origin,0.582114501
GABpH,origin,0.372127502
GABpK,origin,0.117597899
GACQ,origin,0.462201223
GAIA,origin,0.189098532
GAIN,origin,0.630214583
GAINN,origin,0.802788028
GAINZ,origin,0.983552632
GAL,origin,0.51897548
GALT,origin,0.565547981
GAM,origin,0.303997462
GAMB,origin,0.401540812
GAME,origin,0.167405219
GAMR,origin,0.058232932
GAN,origin,0.550276287
GANX,origin,0.443687557
GASS,origin,0.176318168
GATE,origin,0.7
GATO,origin,0.46010929
GATX,origin,0.718196197
GAU,origin,0.278683087
GAZ,origin,0.178622783
GBAB,origin,0.331031053
GBBK,origin,0.998238403
GBCI,origin,0.809192228
GBDC,origin,0.489413289
GBF,origin,0.051635112
GBIL,origin,0.649619996
GBIO,origin,0.570006524
GBLD,origin,1
GBLI,origin,0.838709677
GBNH,origin,0.404769903
GBNY,origin,1
GBR,origin,0.4956571
GBTG,origin,0.483549687
GB/WS,origin,0.117647059
GBX,origin,0.575272013
GCBC,origin,0.348441184
GCC,origin,0.588819523
GCI,origin,0.716975405
GCLN,origin,1
GCMG,origin,0.791049279
GCMGW,origin,1
GCO,origin,0.415246132
GCOR,origin,0.640575737
GCOW,origin,0.318868499
GCT,origin,0.643841658
GCV,origin,0.082212257
GD,origin,0.535320463
GDDY,origin,0.754650355
GDE,origin,0.978285714
GDEN,origin,0.521713412
GDIV,origin,1
GDL,origin,0.464650146
GDLpC,origin,0.947916667
GDMA,origin,0.153616977
GDMN,origin,0.306716768
GDNR,origin,1
GDO,origin,0.764501773
GDOT,origin,0.657348954
GDRX,origin,0.526316244
GDS,origin,0.421372983
GDV,origin,0.68437494
GDVD,origin,1
GDVpH,origin,0.135343619
GDVpK,origin,0.340720222
GDX,origin,0.51797353
GDXD,origin,0.364505875
GDXJ,origin,0.46436184
GDXU,origin,0.696644175
GDYN,origin,0.405702185
GE,origin,0.267843301
GECC,origin,0.197109442
GECCM,origin,0.400862069
GEEXW,origin,0.473684211
GEF,origin,0.468898617
GEF/B,origin,0.41368979
GEG,origin,0.904761905
GEGGL,origin,0.713266762
GEHI,origin,0.574596774
GEL,origin,0.479536794
GEM,origin,0.260630898
GEMD,origin,0.252067825
GENC,origin,0.066867773
GENE,origin,0.125972284
GENI,origin,0.61908006
GENY,origin,0.371069182
GEO,origin,0.80990762
GEOS,origin,0.45015005
GER,origin,0.065916819
GERN,origin,0.489885634
GES,origin,0.679607509
GET,origin,0.507659765
GETY,origin,0.462518672
GEVO,origin,0.390701817
GF,origin,0.228414255
GFAI,origin,0.301161921
GFF,origin,0.324389648
GFGF,origin,0.011524531
GFI,origin,0.491697352
GFL,origin,0.617977918
GFLU,origin,0.666768858
GFOF,origin,0.011098779
GFOR,origin,0.020872469
GFS,origin,0.703240212
GFX/WS,origin,0.187617261
GGAL,origin,0.59317772
GGB,origin,0.524249469
GGE,origin,0.220101442
GGG,origin,0.227546791
GGLL,origin,0.576815002
GGLS,origin,0.720777234
GGMC,origin,0.4999975
GGN,origin,0.2588202
GGNpB,origin,0.033180026
GGR,origin,0.748449967
GGROW,origin,0.62962963
GGT,origin,0.251050144
GGTpE,origin,0.516908213
GGTpG,origin,0.123575811
GGZ,origin,0.672549437
GH,origin,0.492108743
GHAC,origin,0.99009901
GHACU,origin,1
GHC,origin,0.57250221
GHG,origin,0.296325408
GHIX,origin,0.268507122
GHL,origin,0.309364785
GHLD,origin,0.134460548
GHM,origin,0.353153153
GHRS,origin,0.046817349
GHSI,origin,0.839739653
GHTA,origin,0.11165524
GHY,origin,0.29389625
GHYB,origin,0.099770403
GHYG,origin,0.226054923
GIB,origin,0.543813611
GIC,origin,0.63332881
GIFI,origin,0.334270964
GIGB,origin,0.01396476
GIGM,origin,0.066893489
GII,origin,0.824494622
GIII,origin,0.304926586
GIIX,origin,0.998743192
GIL,origin,0.541177679
GILD,origin,0.343315749
GILT,origin,0.256517675
GIM,origin,0.423437463
GINN,origin,0.363114913
GIPR,origin,0.18769957
GIS,origin,0.541290457
GIW,origin,0.091826438
GJH,origin,1
GJR,origin,0.75
GK,origin,0.217239251
GKOS,origin,0.465064995
GL,origin,0.551299839
GLAD,origin,0.377690443
GLBE,origin,0.601055959
GLBLW,origin,0.001722861
GLBS,origin,0.389992406
GLBZ,origin,0.416861827
GLCN,origin,0.287072243
GLD,origin,0.226145286
GLDD,origin,0.36515768
GLDG,origin,0.536261773
GLDI,origin,0.396267496
GLDM,origin,0.143218785
GLDX,origin,0.493902439
GLG,origin,0.336682461
GLHA,origin,0.011664598
GLIN,origin,0.22746988
GLL,origin,0.550360356
GLMD,origin,0.657244839
GLNG,origin,0.516883211
GLO,origin,0.556128954
GLOB,origin,0.540748503
GLOGpA,origin,0.561242093
GLOP,origin,0.264867962
GLOPpA,origin,0.656855151
GLOPpB,origin,0.368421053
GLP,origin,0.445612395
GLpD,origin,0.65936698
GLPG,origin,0.487017197
GLPI,origin,0.549841188
GLPpA,origin,0.521276596
GLPpB,origin,0.294244715
GLQ,origin,0.350964945
GLRE,origin,0.139263917
GLRY,origin,0.28111588
GLS,origin,0.707662286
GLSI,origin,0.834792677
GLS/WS,origin,0.871212121
GLT,origin,0.333478956
GLTA,origin,0.75
GLTO,origin,0.587167108
GLTR,origin,0.611867118
GLU,origin,0.733798822
GLUE,origin,0.588756388
GLUpB,origin,0.449936629
GLV,origin,0.707731676
GLW,origin,0.595025286
GLYC,origin,0.411644645
GM,origin,0.290149903
GMAB,origin,0.617694779
GMBL,origin,0.440482932
GMDA,origin,0.289216328
GME,origin,0.63046893
GMED,origin,0.780800093
GMET,origin,0.437908497
GMF,origin,0.213670134
GMGI,origin,0.401790308
GMOM,origin,0.753460413
GMRE,origin,0.385462555
GMREpA,origin,0.242253521
GMS,origin,0.274960088
GMTX,origin,0.63067945
GMVD,origin,0.309669932
GMVDW,origin,0.363636364
GNAC,origin,1
GNE,origin,0.246763819
GNEpA,origin,1
GNFT,origin,0.253573075
GNK,origin,0.642030679
GNL,origin,0.674502268
GNLN,origin,0.508718211
GNLpA,origin,0.652371485
GNLpB,origin,0.67591425
GNMA,origin,0.890819343
GNOM,origin,0.531164026
GNPX,origin,0.15785877
GNR,origin,0.543451733
GNRC,origin,0.406617836
GNS,origin,0.524572222
GNSS,origin,0.454344353
GNT,origin,0.524172518
GNTA,origin,1
GNTX,origin,0.738169799
GNTY,origin,0.297720798
GNUS,origin,0.449734008
GNW,origin,0.432519466
GO,origin,0.642044939
GOAU,origin,0.440835794
GOCO,origin,0.666952059
GOEV,origin,0.605774065
GOEVW,origin,0.738351004
GOEX,origin,0.113242739
GOF,origin,0.576011902
GOGL,origin,0.710581708
GOGN/WS,origin,0.023871476
GOGO,origin,0.537672008
GOL,origin,0.418935388
GOLD,origin,0.439406939
GOLF,origin,0.534873011
GOOD,origin,0.569065727
GOODN,origin,0.244775009
GOODO,origin,0.806343104
GOOG,origin,0.235947808
GOOGL,origin,0.290428969
GOOS,origin,0.253635162
GORO,origin,0.533036533
GOSS,origin,0.293830652
GOTU,origin,0.621489985
GOVT,origin,0.533936561
GOVX,origin,0.575503697
GOVZ,origin,0.400650195
GP,origin,0.70611464
GPC,origin,0.345993239
GPI,origin,0.646388016
GPJA,origin,0.607351892
GPK,origin,0.315989612
GPMT,origin,0.548256114
GPMTpA,origin,0.836065574
GPN,origin,0.295880529
GPOR,origin,0.417667238
GPP,origin,0.353631641
GPRE,origin,0.641342673
GPRK,origin,0.595248751
GPRO,origin,0.793738203
GPS,origin,0.555038027
GQRE,origin,0.652371949
GRAB,origin,0.679147557
GRABW,origin,0.833333333
GRAY,origin,0.643162576
GRBK,origin,0.69329228
GRBKpA,origin,0.982142857
GRC,origin,0.572349009
GRCL,origin,0.455272263
GREE,origin,0.478043568
GREEL,origin,0.197816313
GREI,origin,0.178983834
GREK,origin,0.432242991
GRES,origin,0.154825027
GRF,origin,0.847535698
GRFS,origin,0.1040492
GRFX,origin,0.063275651
GRID,origin,0.164047151
GRIL,origin,0.258744523
GRIN,origin,0.438947813
GRMN,origin,0.481325298
GRN,origin,0.023041475
GRNA,origin,0.821137976
GRNAW,origin,0.796714888
GRNB,origin,0.17009518
GRNQ,origin,0.348237655
GRNT,origin,0.128771663
GRNT/WS,origin,0.636363636
GROM,origin,0.105913623
GROV,origin,0.605903695
GROW,origin,0.088531634
GROY,origin,0.272729212
GRPH,origin,0.653713528
GRPN,origin,0.775704647
GRP/U,origin,0.360784314
GRTS,origin,0.371815702
GRTX,origin,0.49235765
GRU,origin,0.221978824
GRVY,origin,0.534863702
GRWG,origin,0.314516491
GRX,origin,0.094339623
GS,origin,0.497936998
GSAT,origin,0.297702933
GSBC,origin,0.793631721
GSBD,origin,0.525491526
GSDWW,origin,1
GSEE,origin,1
GSEU,origin,0.001635992
GSEV,origin,0.525805918
GSEVU,origin,0.960194079
GSEW,origin,0.001104624
GSFP,origin,5.72E-05
GSG,origin,0.463005624
GSHD,origin,0.317408526
GSID,origin,0.5
GSIE,origin,0.063468641
GSIG,origin,0.136752137
GSIT,origin,0.12244898
GSK,origin,0.337103566
GSL,origin,0.248137464
GSLC,origin,0.270769015
GSLpB,origin,0.569027611
GSM,origin,0.276335377
GSMG,origin,0.399792201
GSMGW,origin,0.185185185
GSP,origin,0.023255814
GSpA,origin,0.306201418
GSpC,origin,0.119203387
GSpD,origin,0.3524099
GSpJ,origin,0.554202324
GSpK,origin,0.47438186
GSPY,origin,0.029886914
GSQD,origin,0.097575517
GSRM,origin,0.603550296
GSRMW,origin,0.108502273
GSSC,origin,0.344740634
GSST,origin,0.476355391
GSUN,origin,0.268641907
GSUS,origin,0.585479161
GSY,origin,0.162183457
GT,origin,0.573752976
GTBP,origin,0.118499842
GTE,origin,0.541587787
GTEC,origin,0.623570363
GTEK,origin,0.110227875
GTES,origin,0.600404586
GTH,origin,0.77477831
GTHX,origin,0.214074655
GTIM,origin,0.070723684
GTIP,origin,0.006605873
GTLB,origin,0.554145069
GTLS,origin,0.574878157
GTN,origin,0.577321275
GTN/A,origin,0.02
GTO,origin,0.082831931
GTPB,origin,0.653371536
GTR,origin,0.628019324
GTX,origin,0.699337575
GTXAP,origin,0.402570652
GTY,origin,0.363501434
GUG,origin,0.310579329
GUNR,origin,0.338636084
GURE,origin,0.172533849
GURU,origin,0.002670227
GUSH,origin,0.284461505
GUT,origin,0.408013083
GUTpC,origin,0.177777778
GVA,origin,0.480427502
GVAL,origin,0.148611481
GVCIW,origin,1
GVI,origin,0.417155263
GVIP,origin,0.354616307
GVP,origin,0.042441583
GWAV,origin,0.606903908
GWH,origin,0.469012688
GWIIW,origin,0.426086957
GWRE,origin,0.481318237
GWRS,origin,0.488180113
GWW,origin,0.461947968
GWX,origin,0.226908829
GXC,origin,0.356249159
GXG,origin,0.800408372
GXII,origin,0.115044248
GXO,origin,0.493974617
GXTG,origin,0.372321429
GYRO,origin,1
H,origin,0.462819746
HA,origin,0.387760384
HAAC,origin,0.081869103
HAACW,origin,0.65336999
HACK,origin,0.314282901
HAE,origin,0.329084497
HAFC,origin,0.234127108
HAIL,origin,0.008508733
HAIN,origin,0.761953096
HAL,origin,0.391880039
HALL,origin,0.563080362
HALO,origin,0.613855245
HAP,origin,0.297068601
HAPI,origin,0.333333333
HAPP,origin,0.070742358
HARP,origin,0.345821414
HART,origin,0.137681159
HAS,origin,0.431724108
HASI,origin,0.441805347
HAUS,origin,0.024277457
HAUZ,origin,0.121204188
HAWX,origin,0.589950864
HAYN,origin,0.486062621
HAYW,origin,0.720445569
HBAN,origin,0.594908079
HBANM,origin,0.718481785
HBANP,origin,0.191518578
HBB,origin,0.485589295
HBCP,origin,0.092075472
HBI,origin,0.519155052
HBIO,origin,0.12926577
HBM,origin,0.487021439
HBNC,origin,0.616997746
HBT,origin,0.546432413
HCA,origin,0.508523311
HCAR,origin,0.435294118
HCAT,origin,0.329426895
HCC,origin,0.308003054
HCCI,origin,0.453029461
HCDI,origin,0.054309587
HCDIP,origin,0.495661157
HCDIW,origin,0.4
HCI,origin,0.596438754
HCIC,origin,0.008835783
HCKT,origin,0.331355499
HCM,origin,0.841630431
HCOM,origin,0.292246521
HCP,origin,0.38071462
HCSG,origin,0.355217068
HCTI,origin,0.525737748
HCVI,origin,0.06407767
HCWB,origin,0.017171172
HCXY,origin,0.330065359
HD,origin,0.540154322
HDAW,origin,0.001822047
HDB,origin,0.28148932
HDEF,origin,0.4697277
HDG,origin,0.802210663
HDGE,origin,0.846931024
HDIV,origin,0.991596639
HDLB,origin,0.205673759
HDMV,origin,0.140464528
HDRO,origin,0.338685015
HDSN,origin,0.254256978
HDV,origin,0.531746316
HE,origin,0.643888448
HEAR,origin,0.697765156
HEDJ,origin,0.1035282
HEEM,origin,0.587522778
HEES,origin,0.454722806
HEFA,origin,0.441663293
